split	entry	label	reason
deeppbs_train0_contactalign	2xsd_C_PO3F1_MOUSE.H11MO.0.C.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue B:212 has no base heavy atoms.
deeppbs_train1_contactalign	5wc9_E_MA0784.2.jaspar.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue C:190 has no base heavy atoms.
deeppbs_train1_contactalign	4rbo_D_NANOG_HUMAN.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 13.
deeppbs_train1_contactalign	4rbo_A_NANOG_HUMAN.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 13.
deeppbs_train1_contactalign	6b0r_D_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train1_contactalign	6b0r_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train1_contactalign	2jp9_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train1_contactalign	2jpa_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train1_contactalign	6b0p_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train1_contactalign	3exj_A_P53_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
deeppbs_train1_contactalign	3exj_B_P53_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
deeppbs_train1_contactalign	2geq_B_P53_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
deeppbs_train1_contactalign	2geq_A_P53_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
deeppbs_train1_contactalign	3exl_A_P53_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
deeppbs_train1_contactalign	2l1g_A_THAP1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 21.
deeppbs_train1_contactalign	2ko0_A_THAP1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 21.
deeppbs_train1_contactalign	2x6v_A_MA0807.1.jaspar.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue C:1 has no base heavy atoms.
deeppbs_train1_contactalign	2irf_H_IRF2_MOUSE.H11MO.0.B.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 15.
deeppbs_train1_contactalign	2irf_L_IRF2_MOUSE.H11MO.0.B.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 15.
deeppbs_train1_contactalign	2irf_J_IRF2_MOUSE.H11MO.0.B.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 15.
deeppbs_train1_contactalign	2irf_K_IRF2_MOUSE.H11MO.0.B.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 15.
